date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:28:04	2723/2723	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:14:50%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon2_green.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon2_green.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style2.css)
01:28:05	2599/2599	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:14:32%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon3_green.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon3_green.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style2.css)
01:28:05	2347/2347	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:14:15%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon4_green.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon4_green.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style2.css)
01:28:05	2828/2828	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:13:52%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon5_green.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon5_green.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style2.css)
01:28:06	1694/1694	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:21:02%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/reserve_button_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/reserve_button_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:06	1734/1734	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:21:43%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/row_heading_bg_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/row_heading_bg_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:06	1860/1860	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:29:30%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon1_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon1_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:07	2723/2723	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:29:21%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon2_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon2_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:07	2588/2588	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:29:13%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon3_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon3_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:08	2346/2346	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:29:05%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon4_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon4_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:08	2831/2831	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:28:56%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon5_blue.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon5_blue.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style3.css)
01:28:09	1681/1681	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Nov%202016%2014:39:46%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/reserve_button_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/reserve_button_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:09	1737/1737	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Nov%202016%2014:39:18%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/row_heading_bg_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/row_heading_bg_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:09	1859/1859	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:31:45%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon1_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon1_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:10	2723/2723	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:31:36%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon2_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon2_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:10	2599/2599	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:31:26%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon3_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon3_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:10	2346/2346	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:31:17%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon4_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon4_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:11	2829/2829	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Apr%202016%2010:31:05%20GMT	http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon5_orange.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/templates/sparky_framework/images/custom/icon5_orange.png	(from http://demo.hot-themes.com/joomla/paradise/templates/sparky_framework/css/styles/style4.css)
01:28:11	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:05%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=347&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index2e27.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/drop-down-menu/38-promotions/179-discount-15-early-booking)
01:28:11	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:05%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=347&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index9159.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/drop-down-menu/38-promotions/178-aqualandia-free-tickets)
01:28:12	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:06%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=148&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index771e.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/installation-and-usage/38-promotions/179-discount-15-early-booking)
01:28:12	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:06%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=148&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index79d9.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/installation-and-usage/38-promotions/178-aqualandia-free-tickets)
01:28:13	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:06%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=349&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/indexf4ed.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/module-positions/38-promotions/179-discount-15-early-booking)
01:28:13	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:06%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=349&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index9a15.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/module-positions/38-promotions/178-aqualandia-free-tickets)
01:28:13	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:07%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=350&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index5bc0.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/no-conflicts/38-promotions/179-discount-15-early-booking)
01:28:13	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:07%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=350&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index9192.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/no-conflicts/38-promotions/178-aqualandia-free-tickets)
01:28:14	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:07%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=351&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/indexb4af.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/seo-friendly/38-promotions/179-discount-15-early-booking)
01:28:14	538/538	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Nov%202018%2018:51:16%20GMT	http://demo.hot-themes.com/joomla/paradise/media/jui/css/chosen-sprite.png	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/media/jui/css/chosen-sprite.png	(from http://demo.hot-themes.com/joomla/paradise/media/jui/css/chosen.css?8ba14361d8bc7355c05fc192c4c37f9d)
01:28:14	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:08%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=351&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index2eac.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/seo-friendly/38-promotions/178-aqualandia-free-tickets)
01:28:15	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:08%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=195&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index8ae4.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/38-promotions/179-discount-15-early-booking)
01:28:15	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:08%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=195&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index2edb.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/38-promotions/178-aqualandia-free-tickets)
01:28:15	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:09%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=356&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index056d.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/typography/38-promotions/179-discount-15-early-booking)
01:28:15	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:09%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=465&catid=33&id=180&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index763b.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/blog/180-beach-volley)
01:28:16	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:09%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=356&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index79bf.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/features/typography/38-promotions/178-aqualandia-free-tickets)
01:28:16	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:09%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=465&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index8a62.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/blog/38-promotions/179-discount-15-early-booking)
01:28:16	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:10%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=566&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/indexedb1.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/beaches-pools/38-promotions/179-discount-15-early-booking)
01:28:16	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:10%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=465&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index6140.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/blog/38-promotions/178-aqualandia-free-tickets)
01:28:17	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:10%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=566&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index5cce.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/beaches-pools/38-promotions/178-aqualandia-free-tickets)
01:28:17	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:10%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=564&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index209a.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/delicious-food/38-promotions/179-discount-15-early-booking)
01:28:17	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:11%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=564&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index9bc7.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/delicious-food/38-promotions/178-aqualandia-free-tickets)
01:28:17	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:11%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=565&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/indexd6f5.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/exotic-drinks/38-promotions/179-discount-15-early-booking)
01:28:18	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:11%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=565&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index50b1.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/exotic-drinks/38-promotions/178-aqualandia-free-tickets)
01:28:18	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:12%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=563&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index6469.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/sport-activities/38-promotions/179-discount-15-early-booking)
01:28:18	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:12%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=563&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index29d4.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/sport-activities/38-promotions/178-aqualandia-free-tickets)
01:28:19	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:13%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=569&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index890a.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/rooms-suites/38-promotions/179-discount-15-early-booking)
01:28:19	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:13%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=569&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index4b5d.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/rooms-suites/38-promotions/178-aqualandia-free-tickets)
01:28:19	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:13%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=570&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index449c.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/restaurant/38-promotions/179-discount-15-early-booking)
01:28:20	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:13%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=570&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index4071.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/restaurant/38-promotions/178-aqualandia-free-tickets)
01:28:20	6550/6550	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2018%20Dec%202018%2006:28:14%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample?format=feed&type=rss	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/samplec0d0	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample)
01:28:21	10096/10096	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2018%20Dec%202018%2006:28:14%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample?format=feed&type=atom	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample7b17	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample)
01:28:21	21063/21063	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2006:28:15%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample?start=20	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample5a94.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample)
01:28:21	557/557	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:15%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?id=7:sample&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index80de.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/sample)
01:28:22	6548/6548	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2018%20Dec%202018%2006:28:15%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo?format=feed&type=rss	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/democ0d0	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo)
01:28:22	10092/10092	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2018%20Dec%202018%2006:28:16%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo?format=feed&type=atom	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo7b17	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo)
01:28:23	555/555	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:17%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?id=9:demo&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index1c1c.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo)
01:28:23	21043/21043	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2006:28:16%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo?start=20	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo5a94.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/component/tags/tag/demo)
01:28:23	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:17%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=513&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/indexec22.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/beach-volley/38-promotions/179-discount-15-early-booking)
01:28:24	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:18%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=513&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index8c1c.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/beach-volley/38-promotions/178-aqualandia-free-tickets)
01:28:24	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:18%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=514&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index20ac.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/scuba-diving-school/38-promotions/179-discount-15-early-booking)
01:28:24	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:18%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=514&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index25ae.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/scuba-diving-school/38-promotions/178-aqualandia-free-tickets)
01:28:25	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:18%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=515&catid=38&id=179&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/index6cb1.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/swimming-deep-diving/38-promotions/179-discount-15-early-booking)
01:28:25	580/580	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2018%20Dec%202018%2006:28:19%20GMT	http://demo.hot-themes.com/joomla/paradise/index.php/component/search/?Itemid=515&catid=38&id=178&format=opensearch	C:/Users/user/Desktop/tourism/tourism1/demo.hot-themes.com/joomla/paradise/index.php/component/search/indexdb82.html	(from http://demo.hot-themes.com/joomla/paradise/index.php/swimming-deep-diving/38-promotions/178-aqualandia-free-tickets)
